session_id,participant_id,status,started_datetime,completed_date_time,time_taken,age,num_approvals,num_rejections,prolific_score,reviewed_at_datetime,entered_code,Country of Birth,Current Country of Residence,Employment Status,Ethnicity (Simplified),First Language,Nationality,Sex,Student Status
609a0726109f4ecdcdb0130e,603b012cbabbb57a7aee8e0a,APPROVED,2021-05-11 04:25:11.950000,2021-05-11 04:27:49.669000,157.719,47,289,1,100,2021-05-14 02:21:16.883000,3E161575,United States,United States,Full-Time,White,DATA EXPIRED,United States,Male,No
609a073dd51ae2ff40ea19be,593ab35d51244c00013dcb69,APPROVED,2021-05-11 04:25:32.996000,2021-05-11 04:28:06.328000,153.332,55,1975,10,99,2021-05-14 02:26:53.359000,3E161575,United States,United States,Part-Time,White,English,United States,Male,No
609a0751a4fe59f446295f4f,5b33a01fa8327d0001003821,APPROVED,2021-05-11 04:27:22.530000,2021-05-11 04:42:20.096000,897.566,67,997,2,100,2021-05-14 02:31:00.299000,3E161575,United States,United States,"Not in paid work (e.g. homemaker', 'retired or disabled)",White,English,United States,Female,No
609a075f3ecf193dacd98ec4,5996dbbc05a0e30001f1fd4a,APPROVED,2021-05-11 04:26:10.604000,2021-05-11 04:29:28.295000,197.691,42,1515,16,98,2021-05-14 02:40:29.669000,3E161575,Philippines,United States,Full-Time,Asian,Tagalog-Filipino,United States,Male,No
609a076892b1a4a3e642f611,5ea72b8aedd4c90da065607c,APPROVED,2021-05-11 04:26:22.629000,2021-05-11 04:30:55.138000,272.509,64,382,1,100,2021-05-14 02:46:26.644000,3E161575,United States,United States,Unemployed (and job seeking),White,English,United States,Male,Yes
609a078ea7b58ec0e5bc785d,6032c72e543ec53155a8820e,APPROVED,2021-05-11 04:27:40.852000,2021-05-11 04:32:00.790000,259.938,28,294,0,100,2021-05-14 02:19:19,3E161575,United States,United States,Full-Time,White,DATA EXPIRED,United States,Male,No
609a0795565ee60af82454aa,5e9ca054511e7a1c5c5640e5,APPROVED,2021-05-11 04:27:04.097000,2021-05-11 04:28:43.769000,99.672,52,875,4,100,2021-05-14 02:36:52.902000,3E161575,Myanmar,United States,Full-Time,Asian,Burmese,United States,Male,Yes
609a07992ea01049970258c1,5eb67ac31de6e8583b4edafe,APPROVED,2021-05-11 04:27:09.793000,2021-05-11 04:34:47.836000,458.043,45,464,0,100,2021-05-14 02:21:18.542000,3E161575,United States,United States,Full-Time,White,English,United States,Male,No
609a07a7984311063ebc9c38,5c7cf8b58ca9000001b52f6e,APPROVED,2021-05-11 04:27:20.965000,2021-05-11 04:30:27.735000,186.77,29,1205,0,100,2021-05-14 02:19:20.709000,3E161575,United States,United States,Unemployed (and job seeking),White,English,United States,Male,No
609a07af1a86da7ceb668cda,605cf56d146e5d423686ddfd,APPROVED,2021-05-11 04:27:33.126000,2021-05-11 04:30:46.524000,193.398,48,152,0,100,2021-05-14 02:23:40.873000,3E161575,United States,United States,Full-Time,White,DATA EXPIRED,United States,Female,No
609a07c5aaaffb5b3bca32f8,5a5d0554ac562400015402dd,APPROVED,2021-05-11 04:27:54.647000,2021-05-11 04:45:58.586000,1083.939,61,866,2,100,2021-05-14 02:31:03.479000,3E161575,United States,United States,"Not in paid work (e.g. homemaker', 'retired or disabled)",White,English,United States,Female,No
609a07ce797726f45a629081,6083aac9d3384eb581f4345a,APPROVED,2021-05-11 04:27:58.717000,2021-05-11 04:40:24.916000,746.199,23,82,2,97,2021-05-14 02:19:25.095000,3E161575,United States,United States,"Not in paid work (e.g. homemaker', 'retired or disabled)",White,,United States,Male,No
609a07d0e43e831b59cb3e69,5e2d3e464b8a1a33ef37b241,APPROVED,2021-05-11 04:28:03.195000,2021-05-11 04:31:51.156000,227.961,46,845,1,100,2021-05-14 02:57:08.584000,3E161575,United States,United States,Full-Time,Black,English,United States,Male,No
609a07d74261dbacca1374cd,5ff1fd761d6cb468718cdbeb,APPROVED,2021-05-11 04:28:09.816000,2021-05-11 04:32:22.586000,252.77,51,345,0,100,2021-05-14 02:38:42.661000,3E161575,United States,United States,Part-Time,White,DATA EXPIRED,United States,Female,No
609a07df18eb17eec59f3b6f,5c7c73b6f48c6d0001f6f49c,APPROVED,2021-05-11 04:32:49.550000,2021-05-11 04:35:03.766000,134.216,26,1151,0,100,2021-05-14 02:25:32.636000,3E161575,United States,United States,Full-Time,Black,English,United States,Male,Yes
609a07e6386c345bf0bff4da,57dd766bbcd7150001ded5de,APPROVED,2021-05-11 04:28:36.474000,2021-05-11 04:32:07.546000,211.072,52,2254,3,100,2021-05-14 02:26:59.333000,3E161575,United States,United States,Full-Time,White,English,United States,Male,No
609a07fff7837cc30e19718c,6099cd576086c446e03ee629,APPROVED,2021-05-11 04:29:00.535000,2021-05-11 04:34:02.642000,302.107,40,14,2,89,2021-05-14 02:21:21.106000,3E161575,United States,United States,Due to start a new job within the next month,White,,United States,Male,Yes
609a080d480bc8d9a4fef9e6,604ae23075cb7165f9730564,APPROVED,2021-05-11 04:29:00.996000,2021-05-11 04:33:02.562000,241.566,50,163,3,97,2021-05-14 02:51:17.472000,3E161575,United States,United States,Full-Time,Other,DATA EXPIRED,United States,Male,No
609a08299d9f408636744103,5f48bee3aaf95838479d2fb9,APPROVED,2021-05-11 04:29:45.603000,2021-05-11 04:32:00.457000,134.854,26,24,0,100,2021-05-14 02:19:26.331000,3E161575,United States,United States,Other,White,,United States,Male,No
609a08302d90a45700bef828,5f0a1a071bd6332cf8eb0ebd,APPROVED,2021-05-11 04:29:41.516000,2021-05-11 04:44:57.411000,915.895,61,63,0,100,2021-05-14 02:31:07.096000,3E161575,United States,United States,"Not in paid work (e.g. homemaker', 'retired or disabled)",White,English,United States,Female,No
609a083234cc95dea2b64307,5f69b6fb02fba4010e602989,RETURNED,2021-05-11 04:29:48.376000,,287073.801685,51,52,0,100,,,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED
609a08512a685b361900e05b,574cca765e5491000f3c89e0,APPROVED,2021-05-11 04:30:15.860000,2021-05-11 04:39:59.540000,583.68,59,1292,12,98,2021-05-14 02:27:05.843000,3E161575,United States,United States,Full-Time,White,English,United States,Male,No
609a085200ff9c821af86be3,608fd801a0aa67efee9fd2e4,APPROVED,2021-05-11 04:30:21.756000,2021-05-11 04:40:51.209000,629.453,35,22,0,100,2021-05-14 02:24:58.837000,3E161575,,,Full-Time,Black,,United States,Male,No
609a0859439164fdf4e4a1bb,5fe17e28d8918b3fae67ec4d,APPROVED,2021-05-11 04:30:21.163000,2021-05-11 04:37:26.183000,425.02,42,380,2,100,2021-05-14 02:57:11.426000,3E161575,United States,United States,DATA EXPIRED,Black,DATA EXPIRED,United States,Male,No
609a08677429c296d0566b55,56fb36ca34a0d3000b1a5701,RETURNED,2021-05-11 04:30:36.438000,,287025.756047,55,1371,5,100,,,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED
609a08da386c345bf0bff4e2,5c79475f54c5d600165fc357,RETURNED,2021-05-11 04:32:30.431000,,286911.763099,57,664,0,100,,,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED
609a08f2ef32c159d4fd5829,608f2b2239ba31bad6a074f7,APPROVED,2021-05-11 04:32:56.857000,2021-05-11 04:40:18.230000,441.373,59,41,0,100,2021-05-14 02:38:44.508000,3E161575,United States,United States,"Not in paid work (e.g. homemaker', 'retired or disabled)",White,,United States,Female,No
609a090a9c6858ef5d5caccb,591d369e88bbb500013a8517,APPROVED,2021-05-11 04:33:28.539000,2021-05-11 04:39:51.091000,382.552,49,1696,1,100,2021-05-14 02:21:22.220000,3E161575,United States,United States,Full-Time,White,English,United States,Male,No
609a092eecdb154b65173837,606609111ba10f35596db018,APPROVED,2021-05-11 04:33:54.054000,2021-05-11 04:36:41.689000,167.635,60,198,1,100,2021-05-14 02:31:08.250000,3E161575,United States,United States,Unemployed (and job seeking),White,,United States,Female,No
609a0941439164fdf4e4a1bc,5c5e686420cbdb0001668ad7,APPROVED,2021-05-11 04:34:14.795000,2021-05-11 04:39:10.430000,295.635,68,920,12,96,2021-05-14 02:31:09.805000,3E161575,United States,United States,"Not in paid work (e.g. homemaker', 'retired or disabled)",White,English,United States,Female,No
609a094f1150c3b4b91a1be4,5e5c9623d3e2d3475fea5cff,APPROVED,2021-05-11 04:34:30.804000,2021-05-11 04:37:28.909000,178.105,47,982,1,100,2021-05-14 02:21:27.419000,3E161575,United States,United States,Full-Time,White,English,United States,Male,No
609a095fdd1835bad1e2a619,607b155c459cf45e913f93a6,APPROVED,2021-05-11 04:34:39.966000,2021-05-11 04:37:14.056000,154.09,31,140,1,100,2021-05-14 02:24:59.931000,3E161575,United States,United States,Full-Time,Black,DATA EXPIRED,United States,Male,No
609a096a793a5dc906dcbe13,6043cbd95042bc3eba7b4bc1,APPROVED,2021-05-11 04:35:00.779000,2021-05-11 04:39:04.332000,243.553,51,224,2,99,2021-05-14 02:27:09.645000,3E161575,United States,United States,Full-Time,White,DATA EXPIRED,United States,Male,No
609a096baffe52c3b2c2dfea,5c8afb535e65990001da9eeb,APPROVED,2021-05-11 04:34:54.918000,2021-05-11 04:38:54.826000,239.908,49,1363,1,100,2021-05-14 02:23:42.324000,3E161575,United States,United States,"Not in paid work (e.g. homemaker', 'retired or disabled)",White,English,United States,Female,No
609a099e0516c9360921e8ca,6088c1050cc1ef2647aaecb3,APPROVED,2021-05-11 04:35:42.921000,2021-05-11 04:39:40.231000,237.31,23,20,1,97,2021-05-14 02:51:47.751000,3E161575,Haiti,United States,Part-Time,Black,,United States,Female,Yes
609a09d5038525d0314e7759,5e642e094eb0061c36579d1d,APPROVED,2021-05-11 04:36:40.935000,2021-05-11 04:38:51.760000,130.825,40,764,0,100,2021-05-14 02:21:30.848000,3E161575,United States,United States,Full-Time,White,English,United States,Male,No
609a09eb4fac4efa3e864200,5f92002ccc33eb0ff3d749c5,APPROVED,2021-05-11 04:36:59.186000,2021-05-11 04:50:25.689000,806.503,63,589,0,100,2021-05-14 02:31:13.544000,3E161575,United States,United States,"Not in paid work (e.g. homemaker', 'retired or disabled)",White,DATA EXPIRED,United States,Female,No
609a0a03d6ff6884ad7faa8d,571cea664ca277001153c045,APPROVED,2021-05-11 04:37:23.356000,2021-05-11 04:39:08.587000,105.231,45,2053,5,100,2021-05-14 02:21:33.991000,3E161575,United States,United States,Full-Time,White,English,United States,Male,No
609a0a55b1bb76c5e14d9bc1,605c0d13ee0500a2cb9d9ad8,APPROVED,2021-05-11 04:38:53.838000,2021-05-11 04:48:32.017000,578.179,40,175,1,100,2021-05-14 02:57:13.334000,3E161575,United States,United States,DATA EXPIRED,Black,DATA EXPIRED,United States,Male,DATA EXPIRED
609a0a6c06309a06cd2dc67a,5e4a0a67110b3747ea173d60,APPROVED,2021-05-11 04:39:25.799000,2021-05-11 04:42:39.182000,193.383,58,1160,1,100,2021-05-14 02:27:12.005000,3E161575,United States,United States,Full-Time,White,English,United States,Male,No
609a0a8f64ca594fa9c06cb3,6094f7b17c09a999ea106289,APPROVED,2021-05-11 04:39:50.547000,2021-05-11 04:48:36.631000,526.084,28,44,0,100,2021-05-14 02:25:36.638000,3E161575,United States,,Full-Time,Black,,United States,Male,No
609a0acf852149ee5c81fdd7,6083624001c496dccf805eb3,APPROVED,2021-05-11 04:40:52.770000,2021-05-11 04:46:07.348000,314.578,60,24,0,100,2021-05-14 02:31:15.916000,3E161575,United States,,Full-Time,White,DATA EXPIRED,United States,Female,No
609a0acfd55fc3eaf2ea9192,603202f68083d81c26b50318,APPROVED,2021-05-11 04:40:51.701000,2021-05-11 04:50:38.074000,586.373,55,346,1,100,2021-05-14 02:38:46.751000,3E161575,United States,United States,"Not in paid work (e.g. homemaker', 'retired or disabled)",White,DATA EXPIRED,United States,Female,No
609a0b015692757bc367a2cd,6091b418d1cddb4526a44543,APPROVED,2021-05-11 04:41:47.478000,2021-05-11 04:45:21.138000,213.66,55,48,1,99,2021-05-14 02:38:48.608000,3E161575,Germany,,Other,White,,United States,Female,No
609a0b11e082bfd3751c9e72,565a4547c51d43000587507d,APPROVED,2021-05-11 04:41:57.751000,2021-05-11 04:44:58.197000,180.446,39,1982,3,100,2021-05-14 03:01:26.559000,3E161575,United States,United States,Part-Time,White,English,United States,Female,Yes
609a0b271fdef27966f6f4c7,58a202ac66e4640001c52bfd,APPROVED,2021-05-11 04:42:20.280000,2021-05-11 04:49:50.303000,450.023,51,1046,3,100,2021-05-14 02:27:15.514000,3E161575,United States,United States,Full-Time,White,Spanish,United States,Male,No
609a0b3c6d7d77adea45c7a2,5dd42e7f35cf744223c60d1b,APPROVED,2021-05-11 04:42:39.335000,2021-05-11 04:44:26.348000,107.013,44,1110,7,99,2021-05-14 02:21:40.269000,3E161575,United States,United States,Full-Time,White,English,United States,Male,No
609a0b52852149ee5c81fdda,602b456e7cdd702772f52e13,APPROVED,2021-05-11 04:43:16.555000,2021-05-11 04:51:26.982000,490.427,43,305,4,97,2021-05-14 02:36:42.987000,3E161575,United States,,"Not in paid work (e.g. homemaker', 'retired or disabled)",Other,,United States,Male,No
609a0b84fe547fb31decd325,60968b733371c558c47f4165,APPROVED,2021-05-11 04:43:56.490000,2021-05-11 05:09:07.245000,1510.755,58,8,0,100,2021-05-14 02:27:19.447000,3E161575,United States,United States,Full-Time,White,,United States,Male,No
609a0b910f0e16ab60f1288c,55ed87f0748092000baa9a0b,APPROVED,2021-05-11 04:44:07.985000,2021-05-11 04:47:12.374000,184.389,45,1803,6,100,2021-05-14 02:21:43.798000,3E161575,United States,United States,Full-Time,White,English,United States,Male,No
609a0bb5386c345bf0bff4ec,5c5e1a1559ec1d0001fe5afa,APPROVED,2021-05-11 04:44:43.098000,2021-05-11 04:48:09.937000,206.839,45,1022,18,96,2021-05-14 02:21:50.016000,3E161575,Jordan,United States,Full-Time,White,English,United States,Male,No
609a0bb6fe547fb31decd326,58a50aebbb9e0f0001aca2a7,APPROVED,2021-05-11 04:44:40.033000,2021-05-11 04:51:01.117000,381.084,42,2021,3,100,2021-05-14 02:40:34.888000,3E161575,United States,United States,Part-Time,Asian,English,United States,Male,No
609a0bb91a8e13d4d13310d7,6060bdd2935a3eb3bdcdb835,APPROVED,2021-05-11 04:44:47.321000,2021-05-11 05:01:28.790000,1001.469,56,163,0,100,2021-05-14 02:56:26.900000,3E161575,India,United States,Other,Asian,,United States,Female,No
609a0bd96d3a5a3c33d3d674,60647ff5f228bf38902033f8,RETURNED,2021-05-11 04:55:13.394000,,285548.963534,28,157,1,100,,,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED
609a0bd978b4dec1d6d98a8c,5d5497857aff650001a18c3c,APPROVED,2021-05-11 04:45:16.403000,2021-05-11 04:50:45.957000,329.554,51,1006,4,100,2021-05-14 02:38:49.769000,3E161575,United States,United States,Full-Time,White,English,United States,Female,No
609a0be1df91d93e49f1539c,5ee642c9f5cb343a58b1ef13,APPROVED,2021-05-11 04:45:32.722000,2021-05-11 04:48:19.846000,167.124,39,902,7,99,2021-05-14 02:44:43.870000,3E161575,United States,United States,Full-Time,White,English,United States,Male,No
609a0be2017097c36b2df712,5d50e977b0386d00013e105c,APPROVED,2021-05-11 04:49:26.612000,2021-05-11 04:53:08.617000,222.005,23,1145,1,100,2021-05-14 02:19:27.381000,3E161575,United States,United States,Full-Time,White,English,United States,Male,No
609a0bf8ef579dc81b0aa7f0,5e531b2205acdb33c0f5f24c,APPROVED,2021-05-11 04:45:44.737000,2021-05-11 04:47:52.670000,127.933,42,641,1,100,2021-05-14 02:21:53.127000,3E161575,United States,United States,Full-Time,White,English,United States,Male,Yes
609a0bfb0985c088234b4c69,558a327cfdf99b2d75651681,APPROVED,2021-05-11 04:45:47.037000,2021-05-11 04:47:51.171000,124.134,54,2483,0,100,2021-05-14 02:27:20.521000,3E161575,United States,United States,Full-Time,White,English,United States,Male,No
609a0c1b2ef4bff35f31118f,57d8e1cdb9fb6f0001dda345,APPROVED,2021-05-11 04:53:07.431000,2021-05-11 05:11:57.510000,1130.079,56,973,4,100,2021-05-14 02:38:53.026000,3E161575,United States,United States,Full-Time,White,English,United States,Female,No
609a0c41547f8508b1b5c041,5c0017c8f4fb890001d68650,APPROVED,2021-05-11 04:47:08.059000,2021-05-11 04:53:46.862000,398.803,61,915,12,97,2021-05-14 02:58:06.504000,3E161575,United States,United States,"Not in paid work (e.g. homemaker', 'retired or disabled)",Black,English,United States,Female,No
609a0c5c5b4d2f4c7f7f6bdc,5dd371cada167d3773d4ee9e,APPROVED,2021-05-11 04:47:29.204000,2021-05-11 04:53:38.886000,369.682,57,915,5,99,2021-05-14 02:38:57.385000,3E161575,United States,United States,Part-Time,White,English,United States,Female,No
609a0c6d4a3dce56dc54eaf8,6063424eb8b117b6f0d69902,APPROVED,2021-05-11 04:47:41.969000,2021-05-11 04:59:16.891000,694.922,40,181,2,99,2021-05-14 02:57:14.811000,3E161575,United States,United States,Part-Time,Black,,United States,Male,No
609a0c78c623998b07a16ebd,5bd7971b0aac450001f951aa,APPROVED,2021-05-11 04:48:57.357000,2021-05-11 04:53:41.648000,284.291,55,1547,2,100,2021-05-14 02:39:00.376000,3E161575,United States,United States,"Not in paid work (e.g. homemaker', 'retired or disabled)",White,English,United States,Female,No
609a0c928c4f390edd095ecf,607a6b3d1ef62fc5e7a2551f,APPROVED,2021-05-11 04:48:36.901000,2021-05-11 04:52:39.690000,242.789,41,94,2,99,2021-05-14 02:23:46.683000,3E161575,United States,United States,Full-Time,White,,United States,Female,No
609a0ce4a7363a1ff437b77d,56c3ee7411e094000dd4654d,APPROVED,2021-05-11 04:49:45.592000,2021-05-11 04:53:19.942000,214.35,57,800,0,100,2021-05-14 02:39:05.621000,3E161575,United States,United States,Other,White,English,United States,Female,No
609a0d09e999992793552699,5eddb645b663bdac63a4e197,APPROVED,2021-05-11 04:50:20.946000,2021-05-11 05:04:03.039000,822.093,46,695,1,100,2021-05-14 02:23:48.514000,3E161575,United States,United States,"Not in paid work (e.g. homemaker', 'retired or disabled)",White,English,United States,Female,No
609a0d2a20bed6442ba75352,5c9293accd8dd00001d0b129,APPROVED,2021-05-11 04:50:52.630000,2021-05-11 04:54:08.306000,195.676,51,1457,4,100,2021-05-14 02:27:28.452000,3E161575,United States,United States,Full-Time,White,English,United States,Male,No
609a0d2b508e77f79518657e,5c817d90fae0130015ce9bda,APPROVED,2021-05-11 04:50:53.372000,2021-05-11 05:07:40.083000,1006.711,55,1382,12,98,2021-05-14 02:39:08.542000,3E161575,United States,United States,"Not in paid work (e.g. homemaker', 'retired or disabled)",White,English,United States,Female,No
609a0d525cfcc1f10ee9a0d4,5af23d2c5847970001e34be4,APPROVED,2021-05-11 04:51:34.320000,2021-05-11 04:57:09.943000,335.623,53,853,2,100,2021-05-14 02:39:13.431000,3E161575,United States,United States,Unemployed (and job seeking),White,English,United States,Female,No
609a0d63b21bea4ae5f2478e,5fbb2540b981f7c1e0fca5ff,APPROVED,2021-05-11 04:52:14.795000,2021-05-11 04:55:19.164000,184.369,40,538,1,100,2021-05-14 02:21:56.083000,3E161575,United States,United States,Full-Time,White,DATA EXPIRED,United States,Male,No
609a0d76a67c758b21225398,6034badeb512f97ce3682dc7,APPROVED,2021-05-11 04:57:54.806000,2021-05-11 05:02:05.753000,250.947,45,177,0,100,2021-05-14 02:21:58.645000,3E161575,United States,United States,DATA EXPIRED,White,DATA EXPIRED,United States,Male,No
609a0d7c04085af90b9e569e,5c567e2acc53750001751cb0,APPROVED,2021-05-11 04:52:14.668000,2021-05-11 04:54:25.995000,131.327,72,1380,5,99,2021-05-14 02:29:20.317000,3E161575,United States,United States,"Not in paid work (e.g. homemaker', 'retired or disabled)",Other,English,United States,Male,No
609a0da21150c3b4b91a1be9,5db6f5c8c5ffeb000ac7cfb2,APPROVED,2021-05-11 04:53:07.814000,2021-05-11 05:01:47.726000,519.912,44,1108,0,100,2021-05-14 02:55:49.661000,3E161575,United States,United States,Full-Time,Asian,Chinese,United States,Female,No
609a0dabc084b3e49cf133c8,5bb9ed46ecdd5e0001603021,APPROVED,2021-05-11 04:53:01.879000,2021-05-11 04:56:59.121000,237.242,40,1033,6,98,2021-05-14 02:23:51.047000,3E161575,United States,United States,"Not in paid work (e.g. homemaker', 'retired or disabled)",White,English,United States,Female,No
