StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,Consent,PID,Meta_Browser,Meta_Version,Meta_Operating System,Meta_Resolution,ImportantInformation,AmazonPayment,AmazonDelay,RedCross,Disability,ssa_optout,replacementCard,annualReminderKLEW,lt_medicare,sms_disability,lt_suspension,sms_redcross,Previously_Targeted,Lost_Money,Amount_Lost,attentionCheck,surveyArm
2021-05-20 06:56:41,2021-05-20 07:02:54,IP Address,24.3.186.212,100,372,True,2021-05-20 07:02:54,R_2YyqbwOBJiS5KbK,,,,,40.4965057373046875,-80.20600128173828125,anonymous,EN,Yes,5ca60cd95a6f9a0015b2d034,Chrome,90.0.4430.212,Windows NT 6.1,1024x768,Real,Fake,Real,Fake,Fake,Real,Fake,Real,Fake,Fake,Fake,Real,Someone selling fraudulent goods or services,No,,7,notSet
2021-05-20 06:58:16,2021-05-20 07:04:11,IP Address,71.61.17.195,100,354,True,2021-05-20 07:04:11,R_022zeGiG5aAyZSV,,,,,40.274993896484375,-80.06490325927734375,anonymous,EN,Yes,5f5452df72345118f58d187b,Safari iPhone,14.0.3,iPhone,320x568,Fake,Fake,Real,Real,Fake,Fake,Fake,Fake,Real,Fake,Fake,Fake,"Someone claiming to be from the Social Security Administration (but wasn't),Someone claiming to be from the IRS (but wasn't)",No,,7,notSet
2021-05-20 06:58:23,2021-05-20 07:05:59,IP Address,136.49.36.198,100,456,True,2021-05-20 07:05:59,R_3LdpzlHKwI3kzwl,,,,,30.2422943115234375,-97.7671966552734375,anonymous,EN,Yes,57dd4c6f73e67300012b7ed6,Chrome,90.0.4430.212,Windows NT 10.0,1920x1080,Real,Fake,Real,Fake,Fake,Fake,Real,Fake,Fake,Fake,Fake,Fake,"Someone claiming to be from the IRS (but wasn't),Someone selling fraudulent goods or services",No,,7,notSet
2021-05-20 06:56:27,2021-05-20 07:05:59,IP Address,104.231.97.46,100,572,True,2021-05-20 07:05:59,R_1gtgC2wRirepaN5,,,,,41.686798095703125,-81.33989715576171875,anonymous,EN,Yes,590208c89571f50001c666e3,Chrome,90.0.4430.212,Windows NT 10.0,1920x1080,Fake,Fake,Real,Fake,Fake,Real,Real,Fake,Fake,Fake,Fake,Real,"Someone claiming to be from another government agency (but wasn't),Someone otherwise claiming to be from an organization or group they weren't really from",No,,7,notSet
2021-05-20 07:01:08,2021-05-20 07:06:10,IP Address,73.228.53.96,100,301,True,2021-05-20 07:06:11,R_ahNhPpnwaUlMeJ3,,,,,35.181396484375,-106.5066986083984375,anonymous,EN,Yes,5dd3eaabfef7c23d3f95d252,Opera,76.0.4017.123,Windows NT 10.0,1536x864,Real,Real,Real,Real,Real,Real,Real,Fake,Fake,Fake,Fake,Fake,Someone selling fraudulent goods or services,No,,7,notSet
2021-05-20 06:55:18,2021-05-20 07:06:32,IP Address,65.131.174.252,100,673,True,2021-05-20 07:06:32,R_1luBKoMY04BKH61,,,,,42.4718017578125,-96.35489654541015625,anonymous,EN,Yes,5be76e0505e5cd00017a1f8e,Chrome,90.0.4430.93,Windows NT 10.0,1600x900,Fake,Fake,Real,Fake,Fake,Real,Real,Real,Fake,Fake,Fake,Fake,Someone otherwise claiming to be from an organization or group they weren't really from,No,,7,notSet
2021-05-20 06:58:11,2021-05-20 07:07:19,IP Address,97.122.251.183,100,548,True,2021-05-20 07:07:20,R_1ImJe8kNHJuzqZJ,,,,,39.73199462890625,-104.8632965087890625,anonymous,EN,Yes,5de5dba9ff87c15699804260,Chrome,90.0.4430.212,Windows NT 10.0,1920x1080,Real,Fake,Real,Real,Fake,Real,Real,Fake,Fake,Fake,Fake,Fake,"Someone otherwise claiming to be from an organization or group they weren't really from,Someone selling fraudulent goods or services",No,,7,notSet
2021-05-20 06:56:50,2021-05-20 07:07:38,IP Address,173.218.208.106,100,648,True,2021-05-20 07:07:38,R_pFWOpA9SkbjK6gp,,,,,39.264007568359375,-81.533203125,anonymous,EN,Yes,5f2d7516a0330f02a6e17112,Edge,90.0.818.56,Windows NT 10.0,1366x768,Real,Fake,Fake,Real,Real,Real,Real,Fake,Fake,Fake,Fake,Real,"Someone otherwise claiming to be from an organization or group they weren't really from,Someone selling fraudulent goods or services",No,,7,notSet
2021-05-20 06:56:29,2021-05-20 07:07:52,IP Address,74.250.134.130,100,682,True,2021-05-20 07:07:53,R_1rfc1MVw69Cnxzw,,,,,33.0498046875,-83.9394989013671875,anonymous,EN,Yes,5e3f4c676d06fc1b240e6021,Chrome,90.0.4430.212,Windows NT 10.0,1366x768,Real,Fake,Fake,Real,Fake,Fake,Fake,Fake,Fake,Fake,Fake,Real,"Someone claiming to be from the Social Security Administration (but wasn't),Someone claiming to be from another government agency (but wasn't)",No,,7,notSet
2021-05-20 07:02:05,2021-05-20 07:08:15,IP Address,206.255.31.253,100,370,True,2021-05-20 07:08:16,R_1rI08dBsaGeYKtw,,,,,32.3820037841796875,-94.8686981201171875,anonymous,EN,Yes,5f29c35127bcc61497b0b1ac,Edge,90.0.818.62,Windows NT 10.0,1920x1080,Fake,Real,Real,Real,Fake,Real,Real,Fake,Fake,Fake,Fake,Fake,"Someone otherwise claiming to be from an organization or group they weren't really from,Someone selling fraudulent goods or services",No,,7,notSet
2021-05-20 06:56:08,2021-05-20 07:08:50,IP Address,174.106.246.20,100,761,True,2021-05-20 07:08:50,R_u4ibFPuLNKXFOGl,,,,,35.136199951171875,-80.767303466796875,anonymous,EN,Yes,583b397f54686200010f1d20,Chrome,90.0.4430.212,Windows NT 10.0,1536x864,Real,Real,Real,Fake,Fake,Fake,Real,Fake,Real,Real,Real,Fake,,,,7,notSet
2021-05-20 07:01:00,2021-05-20 07:09:20,IP Address,97.83.58.180,100,500,True,2021-05-20 07:09:20,R_3P5FOQDRmdoj6JX,,,,,42.8123016357421875,-86.14209747314453125,anonymous,EN,Yes,5f4a4da1575d605c43bef871,Chrome,90.0.4430.212,Windows NT 10.0,1600x900,Real,Real,Fake,Real,Fake,Fake,Real,Fake,Fake,Fake,Fake,Fake,"Someone claiming to be from the Social Security Administration (but wasn't),Someone claiming to be from the IRS (but wasn't),Someone selling fraudulent goods or services",No,,7,notSet
2021-05-20 06:59:02,2021-05-20 07:09:33,IP Address,68.7.154.189,100,631,True,2021-05-20 07:09:34,R_3ftF94U69KX8q8F,,,,,32.60650634765625,-117.0579986572265625,anonymous,EN,Yes,5d8a64630ffb9c001746ca2c,Chrome,90.0.4430.212,Windows NT 10.0,1920x1080,Real,Real,Real,Real,Fake,Fake,Real,Fake,Fake,Fake,Fake,Fake,Other,No,,7,notSet
2021-05-20 07:02:39,2021-05-20 07:10:00,IP Address,72.193.26.196,100,440,True,2021-05-20 07:10:01,R_1EZFdBN2tRr0Msc,,,,,36.034393310546875,-114.97049713134765625,anonymous,EN,Yes,6017c8f02b36e532ff07b1f2,Chrome,86.0.4240.185,Linux x86_64,360x740,Real,Fake,Real,Fake,Fake,Fake,Real,Fake,Real,Fake,Fake,Real,"Someone claiming to be from the Social Security Administration (but wasn't),Someone claiming to be from the IRS (but wasn't),Someone otherwise claiming to be from an organization or group they weren't really from",No,,7,notSet
2021-05-20 07:00:22,2021-05-20 07:10:14,IP Address,76.183.132.139,100,592,True,2021-05-20 07:10:14,R_1Is0yYIzIshn4CM,,,,,32.8545074462890625,-97.13590240478515625,anonymous,EN,Yes,5fb3ee1e63363a000b7038cb,Chrome,90.0.4430.212,Windows NT 10.0,1600x900,Real,Real,Real,Real,Fake,Real,Fake,Real,Fake,Fake,Fake,Real,Someone claiming to be from another government agency (but wasn't),No,,7,notSet
2021-05-20 07:00:00,2021-05-20 07:11:21,IP Address,71.69.96.66,100,681,True,2021-05-20 07:11:21,R_20UJEYxJuCl5t7J,,,,,35.0561981201171875,-80.81939697265625,anonymous,EN,Yes,5e237189f0b71e629c6efe62,Edge,90.0.818.62,Windows NT 10.0,1920x1080,Fake,Fake,Fake,Real,Fake,Fake,Real,Fake,Fake,Fake,Fake,Real,"Someone otherwise claiming to be from an organization or group they weren't really from,Someone selling fraudulent goods or services",No,,7,notSet
2021-05-20 07:10:53,2021-05-20 07:14:29,IP Address,98.186.241.185,100,215,True,2021-05-20 07:14:29,R_27Uc4PDFvsv3hMu,,,,,32.811798095703125,-83.56500244140625,anonymous,EN,Yes,60671e240211eef689e40920,Chrome,331.0.0.236,Linux x86_64,360x740,Real,Fake,Real,Fake,Fake,Real,Real,Fake,Real,Fake,Fake,Real,"Someone claiming to be from the Social Security Administration (but wasn't),Someone claiming to be from the IRS (but wasn't),Someone claiming to be from another government agency (but wasn't),Someone otherwise claiming to be from an organization or group they weren't really from,Someone selling fraudulent goods or services",Yes,5000,7,notSet
2021-05-20 06:55:21,2021-05-20 07:14:30,IP Address,66.69.121.150,100,1149,True,2021-05-20 07:14:30,R_3RjuGGo5KSPIFWR,,,,,32.8545074462890625,-96.59909820556640625,anonymous,EN,Yes,"5C817D90Fae0130015Ce9Bda ",Safari,14.0.3,Macintosh,834x1194,Real,Fake,Real,Real,Fake,Real,Real,Fake,Fake,Fake,Real,Real,"Someone claiming to be from the Social Security Administration (but wasn't),Someone claiming to be from the IRS (but wasn't),Someone otherwise claiming to be from an organization or group they weren't really from,Someone selling fraudulent goods or services",No,,7,notSet
2021-05-20 07:08:35,2021-05-20 07:15:07,IP Address,108.56.74.107,100,392,True,2021-05-20 07:15:08,R_1ohiSP456pVD99g,,,,,39.033905029296875,-77.08300018310546875,anonymous,EN,Yes,5dd2c24718beb62c404d5099,Safari,14.0.3,Macintosh,834x1112,Fake,Fake,Real,Real,Fake,Real,Fake,Real,Fake,Fake,Fake,Real,"Someone claiming to be from the IRS (but wasn't),Someone claiming to be from another government agency (but wasn't),Someone otherwise claiming to be from an organization or group they weren't really from,Someone selling fraudulent goods or services",No,,7,notSet
2021-05-20 06:57:11,2021-05-20 07:15:32,IP Address,99.62.191.38,100,1101,True,2021-05-20 07:15:32,R_3gXc0XnaY7w3CSV,,,,,26.2133941650390625,-80.22389984130859375,anonymous,EN,Yes,5c8eb16ed169ac0001c27629,Chrome,90.0.4430.212,Windows NT 10.0,1366x768,Real,Real,Real,Fake,Fake,Fake,Real,Fake,Real,Fake,Fake,Fake,"Someone claiming to be from the IRS (but wasn't),Someone otherwise claiming to be from an organization or group they weren't really from,Someone selling fraudulent goods or services",No,,7,notSet
2021-05-20 07:11:15,2021-05-20 07:15:44,IP Address,67.253.129.64,100,268,True,2021-05-20 07:15:44,R_3plPYjRirP8vT87,,,,,43.025604248046875,-78.5055999755859375,anonymous,EN,Yes,5cd6c1197b871a0001b13589,Chrome,90.0.4430.212,Windows NT 10.0,1440x900,Real,Fake,Fake,Real,Fake,Fake,Real,Fake,Fake,Fake,Fake,Fake,"Someone claiming to be from the Social Security Administration (but wasn't),Someone claiming to be from the IRS (but wasn't),Someone otherwise claiming to be from an organization or group they weren't really from",No,,7,notSet
2021-05-20 07:12:33,2021-05-20 07:16:17,IP Address,108.16.46.49,100,223,True,2021-05-20 07:16:18,R_6lOAyIkjZAm0EG5,,,,,40.0847015380859375,-75.768402099609375,anonymous,EN,Yes,609458c286e8ca08fc0e705c,Chrome,90.0.4430.212,Windows NT 10.0,1440x900,Real,Real,Real,Real,Fake,Fake,Real,Real,Real,Fake,Real,Real,"Someone claiming to be from the IRS (but wasn't),Someone otherwise claiming to be from an organization or group they weren't really from",No,,7,notSet
2021-05-20 07:08:58,2021-05-20 07:16:44,IP Address,70.126.230.144,100,465,True,2021-05-20 07:16:44,R_2zPcPJweuyPdE4j,,,,,28.0980072021484375,-81.494903564453125,anonymous,EN,Yes,5efd12bb12f04114e442283c,Chrome,90.0.4430.212,Windows NT 10.0,1920x1080,Real,Real,Real,Real,Fake,Real,Fake,Real,Real,Fake,Real,Real,"Someone claiming to be from the Social Security Administration (but wasn't),Someone claiming to be from the IRS (but wasn't),Someone otherwise claiming to be from an organization or group they weren't really from",No,,7,notSet
2021-05-20 07:09:27,2021-05-20 07:18:22,IP Address,73.118.9.129,100,535,True,2021-05-20 07:18:22,R_1eLYpZqzVYmAvzI,,,,,30.6717071533203125,-88.09870147705078125,anonymous,EN,Yes,5fd0ed3ee993330172b0b97a,Chrome,90.0.4430.212,Windows NT 6.1,1600x900,Real,Fake,Real,Real,Fake,Real,Real,Real,Fake,Fake,Fake,Fake,"Someone claiming to be from another government agency (but wasn't),Someone otherwise claiming to be from an organization or group they weren't really from",No,,7,notSet
2021-05-20 07:11:49,2021-05-20 07:18:32,IP Address,67.247.153.97,100,402,True,2021-05-20 07:18:32,R_1P7cLFM3zivZNGK,,,,,44.047393798828125,-70.38990020751953125,anonymous,EN,Yes,5f15ba922eed6a21fe83e78a,Firefox,88.0,Macintosh,1440x900,Fake,Fake,Real,Real,Fake,Fake,Fake,Fake,Fake,Fake,Fake,Real,"Someone claiming to be from the Social Security Administration (but wasn't),Someone claiming to be from the IRS (but wasn't),Someone otherwise claiming to be from an organization or group they weren't really from,Someone selling fraudulent goods or services",No,,7,notSet
2021-05-20 07:16:30,2021-05-20 07:19:17,IP Address,73.61.11.182,100,167,True,2021-05-20 07:19:17,R_216Ss0z3Vl3of1J,,,,,42.2904052734375,-71.071197509765625,anonymous,EN,Yes,5c3a865019ceb400010c914a,Chrome,90.0.4430.212,Windows NT 10.0,1280x720,Fake,Fake,Real,Fake,Fake,Fake,Real,Fake,Real,Fake,Fake,Fake,"Someone claiming to be from the IRS (but wasn't),Someone selling fraudulent goods or services",No,,7,notSet
2021-05-20 07:07:43,2021-05-20 07:19:25,IP Address,108.224.165.164,100,702,True,2021-05-20 07:19:26,R_1K9J0pnzTIdvDZR,,,,,26.7819976806640625,-80.06529998779296875,anonymous,EN,Yes,5ec764942256df19e155432c,Chrome,90.0.4430.212,Windows NT 10.0,1366x768,Real,Fake,Real,Fake,Fake,Real,Real,Fake,Fake,Fake,Real,Fake,Other,No,,7,notSet
2021-05-20 07:16:16,2021-05-20 07:19:37,IP Address,24.14.79.71,100,200,True,2021-05-20 07:19:37,R_21HRsnfziuyjenF,,,,,41.9976959228515625,-88.6923980712890625,anonymous,EN,Yes,5f45beae060bdc1f49704285,Chrome,90.0.4430.212,Windows NT 10.0,1920x1080,Fake,Real,Real,Real,Fake,Real,Real,Fake,Real,Fake,Fake,Real,"Someone otherwise claiming to be from an organization or group they weren't really from,Other",No,,7,notSet
2021-05-20 07:11:20,2021-05-20 07:20:20,IP Address,173.16.243.71,100,540,True,2021-05-20 07:20:21,R_20NcxUWiMn7FWJ0,,,,,41.162200927734375,-85.4723968505859375,anonymous,EN,Yes,5cda0f40fbe78a00192192a3,Chrome,90.0.4430.218,CrOS x86_64 13816.82.0,1536x864,Real,Fake,Real,Real,Fake,Real,Fake,Real,Fake,Fake,Fake,Real,,,,7,notSet
2021-05-20 07:10:50,2021-05-20 07:21:16,IP Address,76.233.73.69,100,626,True,2021-05-20 07:21:17,R_1WX3dEuwAjCExhf,,,,,32.7212066650390625,-96.6764984130859375,anonymous,EN,Yes,5f9baf2e26cf343df95762e8,Chrome,88.0.4324.181,Linux x86_64,491x1091,Fake,Real,Real,Fake,Real,Real,Fake,Fake,Fake,Fake,Fake,Fake,Someone selling fraudulent goods or services,No,,7,notSet
2021-05-20 07:20:04,2021-05-20 07:22:05,IP Address,74.109.8.11,100,121,True,2021-05-20 07:22:05,R_3gN3qx32e8nn0Ed,,,,,40.1262054443359375,-75.52680206298828125,anonymous,EN,Yes,5c1942e200849900010afdcd,Chrome,90.0.4430.212,Windows NT 10.0,1920x1080,Fake,Real,Real,Fake,Fake,Real,Fake,Fake,Fake,Fake,Fake,Fake,"Someone claiming to be from the Social Security Administration (but wasn't),Someone otherwise claiming to be from an organization or group they weren't really from,Someone selling fraudulent goods or services",No,,7,notSet
2021-05-20 07:09:29,2021-05-20 07:22:46,IP Address,76.179.12.239,100,797,True,2021-05-20 07:22:46,R_3qmyOdCvxoy81TM,,,,,43.5240020751953125,-70.38899993896484375,anonymous,EN,Yes,5995be89f9db7d0001895993,Firefox,88.0,Macintosh,1440x900,Fake,Fake,Real,Fake,Fake,Fake,Real,Fake,Real,Fake,Fake,Real,Someone otherwise claiming to be from an organization or group they weren't really from,No,,7,notSet
2021-05-20 07:16:09,2021-05-20 07:24:01,IP Address,174.105.6.178,100,471,True,2021-05-20 07:24:01,R_9LBzKnjk2bkeQMh,,,,,39.3202056884765625,-84.552001953125,anonymous,EN,Yes,59d75f1b8fd07a0001841feb,Chrome,90.0.4430.212,Windows NT 10.0,1440x900,Fake,Fake,Real,Fake,Fake,Real,Fake,Fake,Real,Fake,Fake,Real,"Someone claiming to be from the Social Security Administration (but wasn't),Someone claiming to be from the IRS (but wasn't),Someone claiming to be from another government agency (but wasn't),Someone otherwise claiming to be from an organization or group they weren't really from,Someone selling fraudulent goods or services",No,,7,notSet
2021-05-20 07:17:03,2021-05-20 07:26:04,IP Address,74.194.170.65,100,540,True,2021-05-20 07:26:04,R_31NwT5mmNNt1XJi,,,,,32.25579833984375,-95.31459808349609375,anonymous,EN,Yes,5e801ffa2b3c3870ecdf7865,Chrome,90.0.4430.212,Linux x86_64,1480x832,Real,Fake,Real,Fake,Fake,Fake,Real,Fake,Fake,Fake,Fake,Fake,Someone claiming to be from the IRS (but wasn't),No,,7,notSet
2021-05-20 07:06:10,2021-05-20 07:27:14,IP Address,107.4.66.46,100,1264,True,2021-05-20 07:27:15,R_saQLdN0XSsxJyjD,,,,,43.2368927001953125,-86.195098876953125,anonymous,EN,Yes,5fa941f4897b8d0670476392,Chrome,90.0.4430.212,Windows NT 10.0,1164x655,Real,Fake,Real,Real,Fake,Real,Real,Fake,Fake,Fake,Fake,Fake,"Someone claiming to be from the Social Security Administration (but wasn't),Someone claiming to be from another government agency (but wasn't),Someone otherwise claiming to be from an organization or group they weren't really from,Other",No,,7,notSet
2021-05-20 07:19:09,2021-05-20 07:27:54,IP Address,68.101.11.227,100,524,True,2021-05-20 07:27:54,R_b47gZ2jiARuUw1P,,,,,30.4131927490234375,-87.3137969970703125,anonymous,EN,Yes,5bd7971b0aac450001f951aa,Chrome,83.0.4103.119,CrOS x86_64 13020.87.0,1366x768,Real,Real,Real,Fake,Fake,Fake,Real,Real,Fake,Fake,Fake,Real,Someone claiming to be from the IRS (but wasn't),No,,7,notSet
2021-05-20 07:18:28,2021-05-20 07:28:34,IP Address,68.134.218.51,100,606,True,2021-05-20 07:28:34,R_1BQJDkeyEenaOKJ,,,,,38.951202392578125,-76.4944000244140625,anonymous,EN,Yes,55abb1a5fdf99b501fab62e3,Chrome,90.0.4430.212,Windows NT 10.0,1536x864,Real,Fake,Real,Fake,Fake,Fake,Real,Fake,Real,Fake,Fake,Fake,Someone selling fraudulent goods or services,No,,7,notSet
2021-05-20 07:23:35,2021-05-20 07:31:39,IP Address,67.1.121.9,100,483,True,2021-05-20 07:31:39,R_rpE2L7U0kAJRwGt,,,,,32.2698974609375,-110.98529815673828125,anonymous,EN,Yes,5ea45eb9abef8a07bcced2bc,Chrome iPad,87.0.4280.163,iPad,768x1024,Real,Fake,Real,Fake,Fake,Real,Real,Real,Real,Fake,Fake,Real,Someone otherwise claiming to be from an organization or group they weren't really from,No,,7,notSet
2021-05-20 07:23:15,2021-05-20 07:32:09,IP Address,108.14.231.153,100,534,True,2021-05-20 07:32:10,R_5AyvBj68kH3D1IJ,,,,,41.0841064453125,-73.83969879150390625,anonymous,EN,Yes,5f8f05773fdd230f04057241,Chrome,90.0.4430.212,Macintosh,1280x800,Real,Fake,Real,Real,Fake,Real,Real,Fake,Fake,Fake,Fake,Fake,Someone claiming to be from another government agency (but wasn't),No,,7,notSet
2021-05-20 07:27:10,2021-05-20 07:32:23,IP Address,98.39.220.153,100,313,True,2021-05-20 07:32:23,R_3qst7zLYpCXts83,,,,,29.8737945556640625,-95.5233001708984375,anonymous,EN,Yes,5ebe015ae70ab70008895dbd,Edge,90.0.818.62,Windows NT 10.0,1366x768,Fake,Real,Real,Real,Fake,Fake,Fake,Real,Fake,Fake,Fake,Real,"Someone claiming to be from the Social Security Administration (but wasn't),Someone claiming to be from the IRS (but wasn't),Someone claiming to be from another government agency (but wasn't)",No,,7,notSet
2021-05-20 07:19:03,2021-05-20 07:32:29,IP Address,72.174.210.43,100,806,True,2021-05-20 07:32:30,R_1eIrML6sSg2efKP,,,,,39.080902099609375,-108.49250030517578125,anonymous,EN,Yes,5e3d679eaa341501c1a5a90b,Chrome,90.0.4430.212,Windows NT 10.0,1920x1080,Real,Real,Real,Real,Fake,Real,Fake,Real,Fake,Fake,Fake,Fake,Someone claiming to be from the IRS (but wasn't),No,,7,notSet
2021-05-20 07:20:28,2021-05-20 07:32:55,IP Address,68.9.104.193,100,746,True,2021-05-20 07:32:55,R_1HidWcW4qJIaPdm,,,,,41.6842041015625,-71.26490020751953125,anonymous,EN,Yes,60467aad42558a04b49419f1,Chrome,90.0.4430.212,Windows NT 10.0,1676x943,Fake,Fake,Real,Real,Fake,Fake,Fake,Fake,Fake,Fake,Fake,Fake,"Someone otherwise claiming to be from an organization or group they weren't really from,Someone selling fraudulent goods or services",No,,7,notSet
2021-05-20 07:27:30,2021-05-20 07:35:16,IP Address,24.220.111.221,100,465,True,2021-05-20 07:35:16,R_26fEVl7JwPthNRJ,,,,,45.463592529296875,-98.48290252685546875,anonymous,EN,Yes,58cefdb030c4cf0001ceb3ac,Chrome,90.0.4430.212,Windows NT 10.0,1920x1200,Real,Fake,Real,Fake,Fake,Fake,Real,Real,Fake,Fake,Fake,Real,"Someone otherwise claiming to be from an organization or group they weren't really from,Someone selling fraudulent goods or services,Other",No,,7,notSet
2021-05-20 07:28:20,2021-05-20 07:36:49,IP Address,66.176.83.233,100,509,True,2021-05-20 07:36:50,R_3PMJFpNKhXfqDKA,,,,,26.611297607421875,-80.1743011474609375,anonymous,EN,Yes,5f048fdc0aea5b0ae3215fc9,Chrome,90.0.4430.212,Windows NT 10.0,1920x1080,Real,Fake,Real,Fake,Fake,Real,Real,Real,Fake,Fake,Fake,Real,"Someone otherwise claiming to be from an organization or group they weren't really from,Someone selling fraudulent goods or services",Yes,75,7,notSet
2021-05-20 07:29:18,2021-05-20 07:37:05,IP Address,71.8.130.91,100,466,True,2021-05-20 07:37:05,R_2AKCQelecipAJvj,,,,,46.278594970703125,-96.092498779296875,anonymous,EN,Yes,5f9d6c8b87770828f1f08fbe,Chrome,90.0.4430.212,Windows NT 10.0,1920x1080,Real,Real,Real,Fake,Fake,Fake,Real,Fake,Fake,Fake,Fake,Real,Someone selling fraudulent goods or services,No,,7,notSet
2021-05-20 07:33:34,2021-05-20 07:38:29,IP Address,68.226.192.180,100,294,True,2021-05-20 07:38:29,R_2TI40UUhGb57kf9,,,,,30.159698486328125,-92.0258026123046875,anonymous,EN,Yes,608eca7ccddd6b465ae4805b,Firefox,88.0,Ubuntu,1920x1080,Fake,Real,Real,Real,Fake,Fake,Real,Fake,Fake,Fake,Real,Fake,"Someone claiming to be from the Social Security Administration (but wasn't),Someone claiming to be from the IRS (but wasn't),Someone otherwise claiming to be from an organization or group they weren't really from,Someone selling fraudulent goods or services",No,,7,notSet
